5000	0.6302
10000	0.585
15000	0.535267
20000	0.52325
25000	0.51284
30000	0.498367
35000	0.481771
40000	0.4691
45000	0.455
50000	0.44646
55000	0.438545
60000	0.430083
65000	0.424262
70000	0.4169
75000	0.412293
80000	0.405637
85000	0.400918
90000	0.396256
95000	0.392905
100000	0.39025
105000	0.38539
110000	0.375155
115000	0.366078
120000	0.358808
125000	0.351968
130000	0.344308
135000	0.337985
140000	0.332521
145000	0.327393
150000	0.323387
155000	0.319419
160000	0.314994
165000	0.310388
170000	0.305612
175000	0.30092
180000	0.296478
185000	0.292427
190000	0.288947
195000	0.285108
200000	0.281595
205000	0.278341
210000	0.275376
215000	0.273
220000	0.269964
225000	0.267351
230000	0.265026
235000	0.262468
240000	0.260054
245000	0.257829
250000	0.255492
255000	0.253569
260000	0.251677
265000	0.249415
270000	0.246919
275000	0.245015
280000	0.244318
285000	0.243702
290000	0.243041
295000	0.240885
300000	0.238773
305000	0.23681
310000	0.235287
315000	0.233603
320000	0.232019
325000	0.230289
330000	0.22837
335000	0.227006
340000	0.225862
345000	0.224588
350000	0.223369
355000	0.222003
360000	0.220661
365000	0.219756
370000	0.218622
375000	0.217384
380000	0.216287
385000	0.214995
390000	0.213856
395000	0.2126
400000	0.211762
405000	0.210793
410000	0.210166
415000	0.209277
420000	0.20844
425000	0.2076
430000	0.207174
435000	0.206949
440000	0.206255
445000	0.205557
450000	0.20506
455000	0.204719
460000	0.204543
465000	0.204594
470000	0.204832
475000	0.204869
480000	0.205027
485000	0.205223
490000	0.205392
495000	0.205513
500000	0.205924
505000	0.206309
510000	0.206661
515000	0.207023
520000	0.207354
525000	0.207539
530000	0.207508
535000	0.207531
540000	0.207557
545000	0.207495
550000	0.207602
555000	0.207771
560000	0.207759
565000	0.207825
570000	0.207814
575000	0.207802
580000	0.207907
585000	0.207973
590000	0.208008
595000	0.207904
600000	0.207763
605000	0.207431
610000	0.206985
615000	0.206437
620000	0.205821
625000	0.205246
630000	0.204703
635000	0.204268
640000	0.203744
645000	0.203181
650000	0.202598
655000	0.202183
660000	0.201892
665000	0.201454
670000	0.201078
675000	0.200604
680000	0.200256
685000	0.199934
690000	0.199567
695000	0.199141
700000	0.198726
705000	0.198298
710000	0.197944
715000	0.19772
720000	0.197539
725000	0.197268
730000	0.196978
735000	0.196634
740000	0.19622
745000	0.195528
750000	0.194848
755000	0.194446
760000	0.194097
765000	0.193682
770000	0.193178
775000	0.192566
780000	0.192386
785000	0.192048
790000	0.191582
795000	0.191631
800000	0.191501
805000	0.19137
810000	0.191386
815000	0.191491
820000	0.190932
825000	0.19045
830000	0.189858
835000	0.189317
840000	0.188821
845000	0.188574
850000	0.18836
855000	0.188084
860000	0.187895
865000	0.187827
870000	0.187808
875000	0.187735
880000	0.187728
885000	0.187845
890000	0.187865
895000	0.18793
900000	0.188032
905000	0.188167
910000	0.188271
915000	0.188483
920000	0.188634
925000	0.188605
930000	0.188601
935000	0.188503
940000	0.188319
945000	0.18823
950000	0.188059
955000	0.187868
960000	0.187611
965000	0.187298
970000	0.187046
975000	0.186836
980000	0.186585
985000	0.186272
990000	0.185885
995000	0.185557
1000000	0.185281
1005000	0.184989
1010000	0.184716
1015000	0.184334
1020000	0.18391
1025000	0.183488
1030000	0.183178
1035000	0.182854
1040000	0.182546
1045000	0.18222
1050000	0.18185
1055000	0.181491
1060000	0.181099
1065000	0.180751
1070000	0.180465
1075000	0.180181
1080000	0.17979
1085000	0.179372
1090000	0.179049
1095000	0.178671
1100000	0.178382
1105000	0.178181
1110000	0.178195
1115000	0.178173
1120000	0.177923
1125000	0.177746
1130000	0.177528
1135000	0.17741
1140000	0.177212
1145000	0.177007
1150000	0.176806
1155000	0.176651
1160000	0.176368
1165000	0.17611
1170000	0.175782
1175000	0.175624
1180000	0.175381
1185000	0.175208
1190000	0.175166
1195000	0.175065
1200000	0.174987
1205000	0.174929
1210000	0.174883
1215000	0.174913
1220000	0.174806
1225000	0.174804
1230000	0.174768
1235000	0.174698
1240000	0.174642
1245000	0.17461
1250000	0.174632
1255000	0.174755
1260000	0.174841
1265000	0.174866
1270000	0.174946
1275000	0.175027
1280000	0.175184
1285000	0.175219
1290000	0.175287
1295000	0.175358
1300000	0.175288
1305000	0.175256
1310000	0.175279
1315000	0.175252
1320000	0.175232
1325000	0.175236
1330000	0.175146
1335000	0.175079
1340000	0.17494
1345000	0.174848
1350000	0.174727
1355000	0.174625
1360000	0.174498
1365000	0.174275
1370000	0.174008
1375000	0.173751
1380000	0.173491
1385000	0.173269
1390000	0.173083
