5000	0.6302
10000	0.585
15000	0.535267
20000	0.52325
25000	0.51284
30000	0.498367
35000	0.482571
40000	0.472175
45000	0.461333
50000	0.457
55000	0.453073
60000	0.448967
65000	0.447308
70000	0.443986
75000	0.444107
80000	0.441725
85000	0.441365
90000	0.440578
95000	0.441305
100000	0.442
105000	0.439095
110000	0.429264
115000	0.420243
120000	0.413175
125000	0.406552
130000	0.398977
135000	0.392667
140000	0.387157
145000	0.381593
150000	0.37698
155000	0.372529
160000	0.367737
165000	0.362461
170000	0.356894
175000	0.351491
180000	0.346206
185000	0.341514
190000	0.337479
195000	0.333123
200000	0.32925
205000	0.325659
210000	0.322271
215000	0.319628
220000	0.316227
225000	0.313293
230000	0.310743
235000	0.30783
240000	0.305125
245000	0.302629
250000	0.300008
255000	0.297929
260000	0.295942
265000	0.29366
270000	0.29107
275000	0.289149
280000	0.288364
285000	0.287523
290000	0.286714
295000	0.284495
300000	0.282227
305000	0.280131
310000	0.278465
315000	0.27661
320000	0.274888
325000	0.272985
330000	0.270909
335000	0.269597
340000	0.268438
345000	0.26709
350000	0.265809
355000	0.264296
360000	0.262783
365000	0.261877
370000	0.260743
375000	0.259403
380000	0.258195
385000	0.256735
390000	0.255403
395000	0.25398
400000	0.252972
405000	0.25178
410000	0.250973
415000	0.249899
420000	0.248888
425000	0.247871
430000	0.247258
435000	0.246966
440000	0.24627
445000	0.245796
450000	0.24552
455000	0.245301
460000	0.245276
465000	0.245557
470000	0.24596
475000	0.246185
480000	0.246456
485000	0.246715
490000	0.246969
495000	0.247162
500000	0.2476
505000	0.247943
510000	0.24822
515000	0.248579
520000	0.248892
525000	0.24903
530000	0.248906
535000	0.248875
540000	0.248854
545000	0.248747
550000	0.248751
555000	0.248863
560000	0.248757
565000	0.248708
570000	0.248595
575000	0.248471
580000	0.248457
585000	0.248456
590000	0.248385
595000	0.248188
600000	0.247933
605000	0.247532
610000	0.247048
615000	0.246478
620000	0.245777
625000	0.245198
630000	0.244697
635000	0.2442
640000	0.243583
645000	0.24294
650000	0.242222
655000	0.241699
660000	0.24133
665000	0.240771
670000	0.240325
675000	0.239791
680000	0.239388
685000	0.239015
690000	0.238586
695000	0.238108
700000	0.23762
705000	0.237132
710000	0.236703
715000	0.236443
720000	0.236249
725000	0.235975
730000	0.235678
735000	0.235351
740000	0.234946
745000	0.234193
750000	0.233447
755000	0.233052
760000	0.232683
765000	0.232214
770000	0.231712
775000	0.231225
780000	0.230982
785000	0.230569
790000	0.230004
795000	0.230089
800000	0.22991
805000	0.229759
810000	0.229744
815000	0.229842
820000	0.229294
825000	0.228804
830000	0.228166
835000	0.22757
840000	0.227094
845000	0.226834
850000	0.226618
855000	0.226332
860000	0.226084
865000	0.225994
870000	0.225951
875000	0.225818
880000	0.225763
885000	0.225841
890000	0.2258
895000	0.225809
900000	0.225878
905000	0.225973
910000	0.226035
915000	0.226263
920000	0.226416
925000	0.226368
930000	0.226333
935000	0.226189
940000	0.225976
945000	0.225848
950000	0.225629
955000	0.2254
960000	0.225106
965000	0.224712
970000	0.224407
975000	0.224132
980000	0.223803
985000	0.223406
990000	0.222931
995000	0.222513
1000000	0.222196
1005000	0.221844
1010000	0.221532
1015000	0.221068
1020000	0.220552
1025000	0.220054
1030000	0.219686
1035000	0.219287
1040000	0.218929
1045000	0.218553
1050000	0.218121
1055000	0.217702
1060000	0.21729
1065000	0.216881
1070000	0.216564
1075000	0.216249
1080000	0.215809
1085000	0.215341
1090000	0.214981
1095000	0.214589
1100000	0.21433
1105000	0.21409
1110000	0.214061
1115000	0.214122
1120000	0.213906
1125000	0.213761
1130000	0.213565
1135000	0.213506
1140000	0.213356
1145000	0.213252
1150000	0.213136
1155000	0.213061
1160000	0.212832
1165000	0.21267
1170000	0.212411
1175000	0.212376
1180000	0.21226
1185000	0.212177
1190000	0.212245
1195000	0.212213
1200000	0.21223
1205000	0.212255
1210000	0.212291
1215000	0.212434
1220000	0.212448
1225000	0.212547
1230000	0.212645
1235000	0.21268
1240000	0.212723
1245000	0.212798
1250000	0.212862
1255000	0.212999
1260000	0.213088
1265000	0.213115
1270000	0.21321
1275000	0.213266
1280000	0.213399
1285000	0.213415
1290000	0.213461
1295000	0.213514
1300000	0.213427
1305000	0.213371
1310000	0.213366
1315000	0.213297
1320000	0.213255
1325000	0.213282
1330000	0.21317
1335000	0.213068
1340000	0.212899
1345000	0.212778
1350000	0.212621
1355000	0.212469
1360000	0.212304
1365000	0.212058
1370000	0.211729
1375000	0.211436
1380000	0.211153
1385000	0.2109
1390000	0.210655
